deputy_id,name,party_classification,party_score,state,photo_url,legislation_id,attendance_count,justified_absence_count,unjustified_absence_count,total_days,attendance_rate,taxi_toll_parking,flight_passages,office_maintenance,fuel_lubricants,total_expenses,taxi_toll_parking_count,flight_passages_count,office_maintenance_count,fuel_lubricants_count,total_documents,proposition_count,party,agenda_category,ideology,populist_elements,cost_per_proposition,mean_expend_per_document,share_taxi_toll_parking,share_flight_passages,share_office_maintenance,share_fuel_lubricants
162332,Luiz Nishimori,Direita,7,PR,https://www.camara.leg.br/internet/deputado/bandep/162332.jpg,57,77,10,0,87,0.885,0.0,16705.8,18151.12,0.0,224013.77,0.0,18.0,10.0,0.0,79.0,72,PSD,social,progressive,0.7,3111.3,2835.6,0.0,0.075,0.081,0.0
227660,Nitinho,Direita,7,SE,https://www.camara.leg.br/internet/deputado/bandep/227660.jpg,57,75,3,2,80,0.862,0.0,52435.11,2534.0,0.0,215854.15,0.0,52.0,4.0,0.0,86.0,30,PSD,social,progressive,0.5,7195.1,2509.9,0.0,0.243,0.012,0.0
226837,Saulo Pedroso,Direita,7,SP,https://www.camara.leg.br/internet/deputado/bandep/226837.jpg,57,79,3,5,87,0.908,2265.1600000000003,51672.76999999998,40373.99,0.0,254732.56999999998,24.0,66.0,23.0,0.0,171.0,52,PSD,environmental,progressive,0.7,4898.7,1489.7,0.009,0.203,0.158,0.0
74317,Júlio Cesar,Direita,7,PI,https://www.camara.leg.br/internet/deputado/bandep/74317.jpg,57,84,3,0,87,0.966,0.0,50572.06999999999,0.0,0.0,271413.65,0.0,49.0,0.0,0.0,99.0,21,PSD,economic,moderate_progressive,0.3,12924.5,2741.6,0.0,0.186,0.0,0.0
74856,Laura Carneiro,Direita,7,RJ,https://www.camara.leg.br/internet/deputado/bandep/74856.jpg,57,87,0,0,87,1.0,1641.25,30675.150000000005,37897.56,0.0,273471.19000000006,4.0,60.0,18.0,0.0,310.0,1513,PSD,social,progressive,0.8,180.7,882.2,0.006,0.112,0.139,0.0
122158,Pedro Paulo,Direita,7,RJ,https://www.camara.leg.br/internet/deputado/bandep/122158.jpg,57,81,6,0,87,0.931,0.0,37616.909999999996,98165.8,0.0,196545.56,0.0,42.0,6.0,0.0,55.0,50,PSD,social,progressive,0.7,3930.9,3573.6,0.0,0.191,0.499,0.0
204522,Marco Bertaiolli,Direita,7,SP,https://www.camara.leg.br/internet/deputado/bandep/204522.jpg,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,PSD,,,,,,,,,
204387,Sargento Fahur,Direita,7,PR,https://www.camara.leg.br/internet/deputado/bandep/204387.jpg,57,87,0,0,87,1.0,0.0,30126.619999999995,17116.77,0.0,106256.51999999999,0.0,53.0,23.0,0.0,280.0,195,PSD,social,moderate_conservative,0.7,544.9,379.5,0.0,0.284,0.161,0.0
225386,Renan Ferreirinha,Direita,7,RJ,https://www.camara.leg.br/internet/deputado/bandep/225386.jpg,57,29,6,0,35,0.333,2990.7799999999997,850.4899999999998,0.0,0.0,20789.18,14.0,8.0,0.0,0.0,34.0,16,PSD,technological,centrist,0.3,1299.3,611.4,0.144,0.041,0.0,0.0
220691,Diego Coronel,Direita,7,BA,https://www.camara.leg.br/internet/deputado/bandep/220691.jpg,57,82,4,1,87,0.943,0.0,43024.200000000004,1129.4,0.0,229516.91,0.0,71.0,2.0,0.0,262.0,85,PSD,social,progressive,0.7,2700.2,876.0,0.0,0.187,0.005,0.0
143632,Domingos Neto,Direita,7,CE,https://www.camara.leg.br/internet/deputado/bandep/143632.jpg,57,65,22,0,87,0.747,0.0,31716.640000000007,14297.8,0.0,279263.12,0.0,41.0,5.0,0.0,63.0,85,PSD,economic,progressive,0.7,3285.4,4432.7,0.0,0.114,0.051,0.0
175765,Ribamar Silva,Direita,7,SP,https://www.camara.leg.br/internet/deputado/bandep/175765.jpg,57,3,0,0,3,0.034,0.0,7821.73,10463.33,0.0,61608.21000000001,0.0,6.0,2.0,0.0,33.0,0,PSD,,,,inf,1866.9,0.0,0.127,0.17,0.0
74084,Raimundo Santos,Direita,7,PA,https://www.camara.leg.br/internet/deputado/bandep/74084.jpg,57,87,0,0,87,1.0,0.0,46212.98,64748.22,0.0,230968.93,0.0,44.0,37.0,0.0,110.0,1094,PSD,social,progressive,0.7,211.1,2099.7,0.0,0.2,0.28,0.0
213274,Ricardo Silva,Direita,7,SP,https://www.camara.leg.br/internet/deputado/bandep/213274.jpg,57,68,10,6,84,0.782,56.4,6891.579999999998,30203.36,0.0,76909.31,5.0,16.0,18.0,0.0,67.0,74,PSD,social,progressive,0.7,1039.3,1147.9,0.001,0.09,0.393,0.0
205865,Reinhold Stephanes,Direita,7,PR,https://www.camara.leg.br/internet/deputado/bandep/205865.jpg,57,84,0,2,86,0.966,3862.7499999999995,12389.75,16032.010000000002,0.0,233161.25000000003,44.0,7.0,15.0,0.0,134.0,43,PSD,social,progressive,0.7,5422.4,1740.0,0.017,0.053,0.069,0.0
171623,Fabio Reis,Direita,7,SE,https://www.camara.leg.br/internet/deputado/bandep/171623.jpg,57,6,0,2,8,0.069,0.0,1944.95,373.28,0.0,53530.030000000006,0.0,1.0,1.0,0.0,8.0,0,PSD,,,,inf,6691.3,0.0,0.036,0.007,0.0
204488,Célio Studart,Direita,7,CE,https://www.camara.leg.br/internet/deputado/bandep/204488.jpg,57,72,0,9,81,0.828,0.0,41181.149999999994,33948.9,0.0,244375.25,0.0,35.0,8.0,0.0,96.0,130,PSD,social,progressive,0.7,1879.8,2545.6,0.0,0.169,0.139,0.0
160552,Danrlei de Deus Hinterholz,Direita,7,RS,https://www.camara.leg.br/internet/deputado/bandep/160552.jpg,57,14,5,4,23,0.161,27.5,38241.56,2450.3,0.0,92246.05,5.0,28.0,1.0,0.0,127.0,2,PSD,economic,centrist,0.2,46123.0,726.3,0.0,0.415,0.027,0.0
141450,Hugo Leal,Direita,7,RJ,https://www.camara.leg.br/internet/deputado/bandep/141450.jpg,57,87,0,0,87,1.0,968.9100000000001,120958.36999999995,43565.09999999999,0.0,213420.51999999996,37.0,141.0,35.0,0.0,292.0,188,PSD,economic,centrist,0.2,1135.2,730.9,0.005,0.567,0.204,0.0
204497,Júnior Ferrari,Direita,7,PA,https://www.camara.leg.br/internet/deputado/bandep/204497.jpg,57,86,0,1,87,0.989,0.0,14710.78,0.0,0.0,246328.0,0.0,21.0,0.0,0.0,97.0,68,PSD,social,progressive,0.7,3622.5,2539.5,0.0,0.06,0.0,0.0
204410,Luisa Canziani,Direita,7,PR,https://www.camara.leg.br/internet/deputado/bandep/204410.jpg,57,83,4,0,87,0.954,0.0,19463.2,47029.39,0.0,138088.73,0.0,26.0,19.0,0.0,99.0,76,PSD,social,progressive,0.7,1817.0,1394.8,0.0,0.141,0.341,0.0
204433,Marcelo Calero,Direita,7,RJ,https://www.camara.leg.br/internet/deputado/bandep/204433.jpg,57,4,2,0,6,0.046,860.7600000000001,0.0,0.0,0.0,4172.72,27.0,0.0,0.0,0.0,41.0,4,PSD,economic,moderate_progressive,0.7,1043.2,101.8,0.206,0.0,0.0,0.0
228042,Naumi Amorim,Direita,7,CE,https://www.camara.leg.br/internet/deputado/bandep/228042.jpg,57,6,0,0,6,0.069,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,PSD,,,,,,,,,
204362,Ricardo Guidi,Direita,7,SC,https://www.camara.leg.br/internet/deputado/bandep/204362.jpg,57,28,0,2,30,0.322,841.6799999999997,18421.38,2654.8900000000003,0.0,66463.79999999999,58.0,10.0,8.0,0.0,163.0,5,PSD,social,moderate_conservative,0.5,13292.8,407.8,0.013,0.277,0.04,0.0
160621,Sandro Alex,Direita,7,PR,https://www.camara.leg.br/internet/deputado/bandep/160621.jpg,57,1,0,0,1,0.011,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,PSD,,,,,,,,,
220536,Zé Haroldo Cathedral,Direita,7,RR,https://www.camara.leg.br/internet/deputado/bandep/220536.jpg,57,84,3,0,87,0.966,46.0,18481.480000000003,49625.369999999995,0.0,314922.42999999993,2.0,24.0,17.0,0.0,86.0,164,PSD,social,progressive,0.7,1920.3,3661.9,0.0,0.059,0.158,0.0
160588,Diego Andrade,Direita,7,MG,https://www.camara.leg.br/internet/deputado/bandep/160588.jpg,57,80,2,5,87,0.92,0.0,45687.98000000002,29604.65,0.0,206339.87000000002,0.0,55.0,22.0,0.0,177.0,31,PSD,social,progressive,0.7,6656.1,1165.8,0.0,0.221,0.143,0.0
220614,Daniel Soranz,Direita,7,RJ,https://www.camara.leg.br/internet/deputado/bandep/220614.jpg,57,30,0,0,30,0.345,140.0,-1355.2900000000004,0.0,0.0,138662.34000000003,2.0,14.0,0.0,0.0,46.0,12,PSD,social,progressive,0.7,11555.2,3014.4,0.001,-0.01,0.0,0.0
226553,Eliane Braz,Direita,7,CE,https://www.camara.leg.br/internet/deputado/bandep/226553.jpg,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,PSD,,,,,,,,,
74090,Átila Lins,Direita,7,AM,https://www.camara.leg.br/internet/deputado/bandep/74090.jpg,57,83,2,2,87,0.954,0.0,27894.940000000006,0.0,0.0,268241.07,0.0,27.0,0.0,0.0,60.0,42,PSD,social,progressive,0.7,6386.7,4470.7,0.0,0.104,0.0,0.0
220698,Beto Preto,Direita,7,PR,https://www.camara.leg.br/internet/deputado/bandep/220698.jpg,57,34,1,1,36,0.391,0.0,25351.67,0.0,0.0,130714.43,0.0,25.0,0.0,0.0,134.0,24,PSD,economic,moderate_progressive,0.5,5446.4,975.5,0.0,0.194,0.0,0.0
220699,Castro Neto,Direita,7,PI,https://www.camara.leg.br/internet/deputado/bandep/220699.jpg,57,82,5,0,87,0.943,0.0,40597.2,20087.99,0.0,239284.49999999997,0.0,56.0,17.0,0.0,187.0,50,PSD,social,progressive,0.7,4785.7,1279.6,0.0,0.17,0.084,0.0
223128,Rodrigo Estacho,Direita,7,PR,https://www.camara.leg.br/internet/deputado/bandep/223128.jpg,57,84,0,2,86,0.966,1755.9699999999996,28806.57000000001,47010.95,0.0,200518.76,33.0,50.0,34.0,0.0,390.0,36,PSD,social,progressive,0.7,5570.0,514.2,0.009,0.144,0.234,0.0
73808,Sérgio Brito,Direita,7,BA,https://www.camara.leg.br/internet/deputado/bandep/73808.jpg,57,4,0,0,4,0.046,0.0,0.0,0.0,0.0,8192.5,0.0,0.0,0.0,0.0,8.0,0,PSD,,,,inf,1024.1,0.0,0.0,0.0,0.0
204557,Sidney Leite,Direita,7,AM,https://www.camara.leg.br/internet/deputado/bandep/204557.jpg,57,87,0,0,87,1.0,0.0,53895.95000000001,533.8,0.0,355991.92000000004,0.0,81.0,1.0,0.0,158.0,155,PSD,economic,moderate_conservative,0.2,2296.7,2253.1,0.0,0.151,0.001,0.0
204504,Cezinha de Madureira,Direita,7,SP,https://www.camara.leg.br/internet/deputado/bandep/204504.jpg,57,80,0,7,87,0.92,0.0,47127.799999999974,2800.0,0.0,268559.26999999996,0.0,72.0,4.0,0.0,165.0,202,PSD,cultural,moderate_conservative,0.2,1329.5,1627.6,0.0,0.175,0.01,0.0
74574,Paulo Magalhães,Direita,7,BA,https://www.camara.leg.br/internet/deputado/bandep/74574.jpg,57,87,0,0,87,1.0,0.0,14569.410000000003,12161.22,0.0,213056.11,0.0,34.0,8.0,0.0,162.0,61,PSD,social,progressive,0.8,3492.7,1315.2,0.0,0.068,0.057,0.0
220683,Beto Richa,Direita,7,PR,https://www.camara.leg.br/internet/deputado/bandep/220683.jpg,57,81,6,0,87,0.931,89.09,33304.93,39651.09,0.0,182791.50999999998,3.0,40.0,43.0,0.0,235.0,62,PSDB,social,progressive,0.7,2948.3,777.8,0.0,0.182,0.217,0.0
141516,Paulo Abi-Ackel,Direita,7,MG,https://www.camara.leg.br/internet/deputado/bandep/141516.jpg,57,74,7,6,87,0.851,1346.1000000000008,33225.82999999999,17033.87,0.0,184381.22999999995,11.0,50.0,30.0,0.0,286.0,27,PSDB,social,centrist,0.2,6828.9,644.7,0.007,0.18,0.092,0.0
74646,Aécio Neves,Direita,7,MG,https://www.camara.leg.br/internet/deputado/bandep/74646.jpg,57,69,18,0,87,0.793,295.09000000000003,58990.84,70994.18000000002,0.0,212122.59999999998,6.0,59.0,52.0,0.0,159.0,11,PSDB,social,progressive,0.7,19283.9,1334.1,0.001,0.278,0.335,0.0
204358,Beto Pereira,Direita,7,MS,https://www.camara.leg.br/internet/deputado/bandep/204358.jpg,57,85,2,0,87,0.977,142.0,27254.739999999998,30631.210000000003,0.0,276643.14,1.0,43.0,27.0,0.0,115.0,40,PSDB,cultural,centrist,0.2,6916.1,2405.6,0.001,0.099,0.111,0.0
220566,Lêda Borges,Direita,7,GO,https://www.camara.leg.br/internet/deputado/bandep/220566.jpg,57,72,13,2,87,0.828,0.0,1319.05,21161.12,0.0,196089.02,0.0,1.0,7.0,0.0,65.0,157,PSDB,social,progressive,0.8,1249.0,3016.8,0.0,0.007,0.108,0.0
178966,Geovania de Sá,Direita,7,SC,https://www.camara.leg.br/internet/deputado/bandep/178966.jpg,57,34,1,0,35,0.391,0.0,0.0,1396.8400000000001,0.0,16688.260000000002,0.0,0.0,4.0,0.0,36.0,31,PSDB,social,progressive,0.7,538.3,463.6,0.0,0.0,0.084,0.0
178992,Vitor Lippi,Direita,7,SP,https://www.camara.leg.br/internet/deputado/bandep/178992.jpg,57,81,3,3,87,0.931,7262.129999999999,11731.320000000002,85404.07999999999,0.0,209340.45999999996,101.0,28.0,64.0,0.0,384.0,132,PSDB,social,moderate_progressive,0.7,1585.9,545.2,0.035,0.056,0.408,0.0
204560,Adolfo Viana,Direita,7,BA,https://www.camara.leg.br/internet/deputado/bandep/204560.jpg,57,70,17,0,87,0.805,0.0,42227.86999999998,5100.0,0.0,153834.13,0.0,43.0,6.0,0.0,91.0,122,PSDB,social,progressive,0.8,1260.9,1690.5,0.0,0.275,0.033,0.0
74262,Carlos Sampaio,Direita,7,SP,https://www.camara.leg.br/internet/deputado/bandep/74262.jpg,57,79,8,0,87,0.908,0.0,77359.38999999994,51115.2,0.0,250956.66999999993,0.0,147.0,23.0,0.0,232.0,43,PSDB,social,centrist,0.3,5836.2,1081.7,0.0,0.308,0.204,0.0
141411,Dagoberto Nogueira,Direita,7,MS,https://www.camara.leg.br/internet/deputado/bandep/141411.jpg,57,79,8,0,87,0.908,0.0,17300.24,32822.75,0.0,251850.52,0.0,33.0,19.0,0.0,125.0,61,PSDB,social,progressive,0.7,4128.7,2014.8,0.0,0.069,0.13,0.0
204404,Lucas Redecker,Direita,7,RS,https://www.camara.leg.br/internet/deputado/bandep/204404.jpg,57,86,1,0,87,0.989,2591.8499999999995,62742.049999999945,54327.39,0.0,185752.16999999995,42.0,79.0,23.0,0.0,286.0,119,PSDB,social,moderate_progressive,0.7,1560.9,649.5,0.014,0.338,0.292,0.0
74374,Geraldo Resende,Direita,7,MS,https://www.camara.leg.br/internet/deputado/bandep/74374.jpg,57,83,1,3,87,0.954,0.0,23317.160000000007,34689.630000000005,0.0,216491.18,0.0,23.0,11.0,0.0,66.0,170,PSDB,social,progressive,0.8,1273.5,3280.2,0.0,0.108,0.16,0.0
204409,Daniel Trzeciak,Direita,7,RS,https://www.camara.leg.br/internet/deputado/bandep/204409.jpg,57,86,0,1,87,0.989,3567.3500000000004,35288.4,69827.36000000002,0.0,249796.65,15.0,48.0,65.0,0.0,298.0,56,PSDB,social,moderate_conservative,0.7,4460.7,838.2,0.014,0.141,0.28,0.0
220650,Paulo Alexandre Barbosa,Direita,7,SP,https://www.camara.leg.br/internet/deputado/bandep/220650.jpg,57,84,2,1,87,0.966,0.0,51228.10999999999,21453.25,0.0,83119.85999999999,0.0,42.0,26.0,0.0,73.0,79,PSDB,social,progressive,0.7,1052.2,1138.6,0.0,0.616,0.258,0.0
221338,Professora Luciene Cavalcante,Esquerda,1,SP,https://www.camara.leg.br/internet/deputado/bandep/221338.jpg,57,85,0,2,87,0.977,4797.0,97356.32999999999,27334.41,0.0,206908.83,134.0,52.0,6.0,0.0,217.0,237,PSOL,cultural,progressive,0.8,873.0,953.5,0.023,0.471,0.132,0.0
204464,Talíria Petrone,Esquerda,1,RJ,https://www.camara.leg.br/internet/deputado/bandep/204464.jpg,57,75,10,2,87,0.862,4416.120000000001,100830.23999999998,49494.350000000006,0.0,240541.11999999997,74.0,80.0,20.0,0.0,196.0,147,PSOL,cultural,progressive,0.7,1636.3,1227.3,0.018,0.419,0.206,0.0
220598,Tarcísio Motta,Esquerda,1,RJ,https://www.camara.leg.br/internet/deputado/bandep/220598.jpg,57,85,2,0,87,0.977,1876.62,76625.04999999994,46413.78,0.0,200038.25999999995,83.0,96.0,43.0,0.0,277.0,200,PSOL,cultural,progressive,0.2,1000.2,722.2,0.009,0.383,0.232,0.0
73531,Ivan Valente,Esquerda,1,SP,https://www.camara.leg.br/internet/deputado/bandep/73531.jpg,57,86,1,0,87,0.989,1051.2799999999997,50665.61999999999,34739.16,0.0,191742.94,33.0,59.0,12.0,0.0,222.0,143,PSOL,cultural,progressive,0.7,1340.9,863.7,0.005,0.264,0.181,0.0
204535,Sâmia Bomfim,Esquerda,1,SP,https://www.camara.leg.br/internet/deputado/bandep/204535.jpg,57,82,4,1,87,0.943,0.0,81817.66,29979.46,0.0,212002.33,0.0,60.0,20.0,0.0,115.0,688,PSOL,cultural,progressive,0.5,308.1,1843.5,0.0,0.386,0.141,0.0
74784,Luiza Erundina,Esquerda,1,SP,https://www.camara.leg.br/internet/deputado/bandep/74784.jpg,57,73,13,1,87,0.839,4032.12,57975.90999999999,41821.71000000001,0.0,220171.78999999998,11.0,88.0,35.0,0.0,243.0,77,PSOL,social,progressive,0.8,2859.4,906.1,0.018,0.263,0.19,0.0
206018,Célia Xakriabá,Esquerda,1,MG,https://www.camara.leg.br/internet/deputado/bandep/206018.jpg,57,72,10,5,87,0.828,3749.779999999995,43393.21,8588.390000000001,0.0,201960.20000000004,184.0,37.0,21.0,0.0,382.0,1168,PSOL,cultural,progressive,0.8,172.9,528.7,0.019,0.215,0.043,0.0
204407,Fernanda Melchionna,Esquerda,1,RS,https://www.camara.leg.br/internet/deputado/bandep/204407.jpg,57,56,31,0,87,0.644,960.0,19047.849999999995,40653.8,0.0,158796.27,3.0,23.0,33.0,0.0,124.0,921,PSOL,cultural,progressive,0.2,172.4,1280.6,0.006,0.12,0.256,0.0
152605,Glauber Braga,Esquerda,1,RJ,https://www.camara.leg.br/internet/deputado/bandep/152605.jpg,57,80,6,1,87,0.92,4109.51,62861.149999999965,48073.95,0.0,221507.96,41.0,48.0,27.0,0.0,276.0,127,PSOL,social,progressive,0.8,1744.2,802.6,0.019,0.284,0.217,0.0
220615,Pastor Henrique Vieira,Esquerda,1,RJ,https://www.camara.leg.br/internet/deputado/bandep/220615.jpg,57,87,0,0,87,1.0,1368.5,56898.15999999997,19719.27,0.0,227890.21,27.0,54.0,21.0,0.0,166.0,255,PSOL,cultural,progressive,0.7,893.7,1372.8,0.006,0.25,0.087,0.0
220643,Sônia Guajajara,Esquerda,1,SP,https://www.camara.leg.br/internet/deputado/bandep/220643.jpg,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,PSOL,,,,,,,,,
74171,Chico Alencar,Esquerda,1,RJ,https://www.camara.leg.br/internet/deputado/bandep/74171.jpg,57,87,0,0,87,1.0,4135.03,38021.34,26832.559999999998,0.0,252961.72999999998,21.0,88.0,21.0,0.0,240.0,1300,PSOL,cultural,progressive,0.7,194.6,1054.0,0.016,0.15,0.106,0.0
220645,Erika Hilton,Esquerda,1,SP,https://www.camara.leg.br/internet/deputado/bandep/220645.jpg,57,67,20,0,87,0.77,1414.1299999999999,85922.89,0.0,0.0,192560.13,50.0,66.0,0.0,0.0,179.0,549,PSOL,social,progressive,0.8,350.7,1075.8,0.007,0.446,0.0,0.0
220639,Guilherme Boulos,Esquerda,1,SP,https://www.camara.leg.br/internet/deputado/bandep/220639.jpg,57,77,5,5,87,0.885,0.0,36950.03999999999,56573.45,0.0,194900.83,0.0,29.0,17.0,0.0,58.0,74,PSOL,cultural,progressive,0.2,2633.8,3360.4,0.0,0.19,0.29,0.0
160508,Afonso Florence,Centro-esquerda,3,BA,https://www.camara.leg.br/internet/deputado/bandep/160508.jpg,57,2,0,2,4,0.023,0.0,1469.95,0.0,0.0,1469.95,0.0,1.0,0.0,0.0,1.0,0,PT,,,,inf,1470.0,0.0,1.0,0.0,0.0
160538,Bohn Gass,Centro-esquerda,3,RS,https://www.camara.leg.br/internet/deputado/bandep/160538.jpg,57,86,1,0,87,0.989,6738.130000000001,33162.64000000001,43379.31,0.0,237719.12,152.0,32.0,17.0,0.0,450.0,116,PT,cultural,progressive,0.5,2049.3,528.3,0.028,0.14,0.182,0.0
141398,Carlos Zarattini,Centro-esquerda,3,SP,https://www.camara.leg.br/internet/deputado/bandep/141398.jpg,57,84,2,1,87,0.966,7465.74,8386.01,78415.06,0.0,272273.64999999997,138.0,44.0,43.0,0.0,419.0,59,PT,technological,progressive,0.3,4614.8,649.8,0.027,0.031,0.288,0.0
220671,Dilvanda Faro,Centro-esquerda,3,PA,https://www.camara.leg.br/internet/deputado/bandep/220671.jpg,57,84,2,1,87,0.966,0.0,23956.1,3600.0,0.0,275926.1,0.0,28.0,5.0,0.0,61.0,207,PT,social,progressive,0.7,1333.0,4523.4,0.0,0.087,0.013,0.0
178873,Helder Salomão,Centro-esquerda,3,ES,https://www.camara.leg.br/internet/deputado/bandep/178873.jpg,57,87,0,0,87,1.0,12.899999999999999,8879.61,29787.64,0.0,165034.53000000003,3.0,12.0,24.0,0.0,153.0,381,PT,social,progressive,0.7,433.2,1078.7,0.0,0.054,0.18,0.0
141464,José Airton Félix Cirilo,Centro-esquerda,3,CE,https://www.camara.leg.br/internet/deputado/bandep/141464.jpg,57,84,3,0,87,0.966,0.0,33236.0,23370.93,0.0,248621.84999999998,0.0,28.0,8.0,0.0,67.0,46,PT,social,progressive,0.7,5404.8,3710.8,0.0,0.134,0.094,0.0
160556,Padre João,Centro-esquerda,3,MG,https://www.camara.leg.br/internet/deputado/bandep/160556.jpg,57,86,0,1,87,0.989,766.8800000000001,13206.7,40582.74999999999,0.0,232171.99,30.0,29.0,26.0,0.0,305.0,134,PT,social,progressive,0.7,1732.6,761.2,0.003,0.057,0.175,0.0
160604,Pedro Uczai,Centro-esquerda,3,SC,https://www.camara.leg.br/internet/deputado/bandep/160604.jpg,57,59,1,1,61,0.678,739.0100000000001,37220.15000000001,31966.300000000003,0.0,175910.46000000005,23.0,37.0,42.0,0.0,369.0,283,PT,cultural,progressive,0.5,621.6,476.7,0.004,0.212,0.182,0.0
220606,Reimont,Centro-esquerda,3,RJ,https://www.camara.leg.br/internet/deputado/bandep/220606.jpg,57,86,1,0,87,0.989,12209.0,35505.240000000005,38627.66,0.0,204170.21,132.0,37.0,25.0,0.0,225.0,181,PT,cultural,progressive,0.8,1128.0,907.4,0.06,0.174,0.189,0.0
178887,Rubens Pereira Júnior,Centro-esquerda,3,MA,https://www.camara.leg.br/internet/deputado/bandep/178887.jpg,57,86,0,1,87,0.989,0.0,46899.14,4593.5,0.0,344810.64,0.0,55.0,7.0,0.0,82.0,167,PT,social,progressive,0.8,2064.7,4205.0,0.0,0.136,0.013,0.0
74283,Vicentinho,Centro-esquerda,3,SP,https://www.camara.leg.br/internet/deputado/bandep/74283.jpg,57,85,2,0,87,0.977,3345.15,42035.049999999996,34561.399999999994,0.0,199727.69999999995,24.0,64.0,32.0,0.0,183.0,66,PT,social,progressive,0.7,3026.2,1091.4,0.017,0.21,0.173,0.0
220601,Washington Quaquá,Centro-esquerda,3,RJ,https://www.camara.leg.br/internet/deputado/bandep/220601.jpg,57,65,12,10,87,0.747,0.0,84217.43000000001,26732.3,0.0,204729.0,0.0,46.0,3.0,0.0,108.0,64,PT,social,progressive,0.7,3198.9,1895.6,0.0,0.411,0.131,0.0
204559,Zé Neto,Centro-esquerda,3,BA,https://www.camara.leg.br/internet/deputado/bandep/204559.jpg,57,54,7,1,62,0.621,1041.5,19210.480000000003,12663.449999999999,0.0,47805.21,2.0,29.0,11.0,0.0,62.0,44,PT,social,progressive,0.7,1086.5,771.1,0.022,0.402,0.265,0.0
188097,Merlong Solano,Centro-esquerda,3,PI,https://www.camara.leg.br/internet/deputado/bandep/188097.jpg,57,85,2,0,87,0.977,0.0,19275.270000000004,29058.989999999998,0.0,279641.2,0.0,30.0,21.0,0.0,256.0,105,PT,technological,progressive,0.2,2663.2,1092.3,0.0,0.069,0.104,0.0
178857,Jorge Solla,Centro-esquerda,3,BA,https://www.camara.leg.br/internet/deputado/bandep/178857.jpg,57,84,3,0,87,0.966,5857.009999999998,57620.76,41208.61,0.0,207895.09,293.0,50.0,23.0,0.0,614.0,220,PT,social,progressive,0.8,945.0,338.6,0.028,0.277,0.198,0.0
171617,Paulão,Centro-esquerda,3,AL,https://www.camara.leg.br/internet/deputado/bandep/171617.jpg,57,87,0,0,87,1.0,0.0,32276.81,20022.059999999998,0.0,257899.97000000003,0.0,28.0,10.0,0.0,188.0,151,PT,social,progressive,0.7,1707.9,1371.8,0.0,0.125,0.078,0.0
220602,Dimas Gadelha,Centro-esquerda,3,RJ,https://www.camara.leg.br/internet/deputado/bandep/220602.jpg,57,86,1,0,87,0.989,0.0,14839.260000000002,51878.4,0.0,311417.36000000004,0.0,14.0,15.0,0.0,47.0,47,PT,social,progressive,0.7,6625.9,6625.9,0.0,0.048,0.167,0.0
204445,Fernando Mineiro,Centro-esquerda,3,RN,https://www.camara.leg.br/internet/deputado/bandep/204445.jpg,57,87,0,0,87,1.0,314.7,12555.29,30919.03,0.0,296583.77999999997,5.0,23.0,14.0,0.0,159.0,81,PT,social,progressive,0.7,3661.5,1865.3,0.001,0.042,0.104,0.0
178970,João Daniel,Centro-esquerda,3,SE,https://www.camara.leg.br/internet/deputado/bandep/178970.jpg,57,87,0,0,87,1.0,0.0,11889.81,20388.02,0.0,166528.88,0.0,20.0,15.0,0.0,52.0,158,PT,social,progressive,0.8,1054.0,3202.5,0.0,0.071,0.122,0.0
220640,Juliana Cardoso,Centro-esquerda,3,SP,https://www.camara.leg.br/internet/deputado/bandep/220640.jpg,57,77,9,1,87,0.885,1975.2999999999993,32641.660000000003,54936.52,0.0,248117.22000000003,62.0,43.0,61.0,0.0,253.0,174,PT,social,progressive,0.7,1426.0,980.7,0.008,0.132,0.221,0.0
220636,Luiz Marinho,Centro-esquerda,3,SP,https://www.camara.leg.br/internet/deputado/bandep/220636.jpg,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0,PT,,,,,,,,,
74159,Odair Cunha,Centro-esquerda,3,MG,https://www.camara.leg.br/internet/deputado/bandep/74159.jpg,57,86,1,0,87,0.989,2229.1499999999996,23753.190000000002,33287.6,0.0,226364.83999999997,4.0,25.0,31.0,0.0,337.0,658,PT,social,progressive,0.7,344.0,671.7,0.01,0.105,0.147,0.0
74160,Patrus Ananias,Centro-esquerda,3,MG,https://www.camara.leg.br/internet/deputado/bandep/74160.jpg,57,85,2,0,87,0.977,6200.609999999997,14334.23,69696.63,0.0,207591.93999999997,178.0,29.0,41.0,0.0,448.0,995,PT,cultural,centrist,0.2,208.6,463.4,0.03,0.069,0.336,0.0
